Run, Time Trad, Time ToA,,, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
667,34.620943,334.724942,15.4218134288,64.6479495907,23.382975,311.340056,14,14,True,0,86,86,tidy_all(library),False
668,4.881854,103.298079,15.4060350464,64.7058090659,25.679468,77.617929,16,16,True,0,86,543,tidy_all(library),False
669,0.352593,30.385423,15.3835336383,64.6545080404,25.893079,4.491655,6,6,True,0,86,107,tidy_all(library),False
670,0.237253,155.455175,15.3609272493,64.7900314239,155.454896,0,7,0,False,16,86,503,tidy_all(library),False
671,43.816086,32.755386,15.4033343413,64.7422897765,26.316287,6.438391,10,10,True,0,86,104,tidy_all(library),False
672,0.256025,24.417245,15.3807937024,64.6822822693,24.416951,0,4,0,False,69,86,6,tidy_all(library),False
673,38.876721,26.29889,15.4157059272,64.625248997,26.298609,0,11,0,False,31,86,121,tidy_all(library),False
674,0.241207,26.85472,15.3931918338,64.5692096365,23.0798,3.774206,5,5,True,0,86,143,tidy_all(library),False
675,11.122769,153.1173,15.3868652815,64.7003919926,26.86024,126.256337,16,16,True,0,86,87,tidy_all(library),False
676,20.183836,45.020701,15.393961392,64.6712800237,45.020367,0,12,0,False,27,86,377,tidy_all(library),False
677,12.515979,32.802502,15.3897103102,64.6242064963,24.507569,8.294165,8,8,True,0,86,5,tidy_all(library),False
678,19.256694,41.863558,15.395413826,64.5906362183,37.224316,4.638548,8,8,True,0,86,385,tidy_all(library),False
679,4.061698,52.595028,15.3787220501,64.5729696377,31.652043,20.942307,19,19,True,0,86,154,tidy_all(library),False
680,35.99217,39.274884,15.4090359441,64.5357665706,39.274572,0,10,0,False,84,86,361,tidy_all(library),False
681,0.282837,33.738858,15.3868241982,64.4905435037,30.283879,3.454207,3,3,True,0,86,539,tidy_all(library),False
682,7.876362,95.164142,15.3758117903,64.5355194545,38.632054,56.531373,17,17,True,0,86,163,tidy_all(library),False
683,13.178702,321.216501,15.3725949385,64.9113334832,24.752045,296.463751,14,14,True,0,86,128,tidy_all(library),False
684,0.302618,51.847529,15.3505628085,64.8922343538,51.847224,0,7,0,False,58,86,414,tidy_all(library),False
685,1.167715,33.772938,15.3298579212,64.8468047241,27.319882,6.45218,24,24,True,0,86,310,tidy_all(library),False
686,41.062237,56.585293,15.3673686778,64.8347617041,56.585021,0,12,0,False,71,86,362,tidy_all(library),False
687,41.952995,182.30342,15.4060668239,65.0057495619,182.303092,0,11,0,False,3,86,397,tidy_all(library),False
688,18.720982,27.131072,15.4108850145,64.9506991584,27.130774,0,11,0,False,14,86,69,tidy_all(library),False
689,0.244994,22.361853,15.3888735617,64.8888866096,22.361508,0,5,0,False,18,86,54,tidy_all(library),False
690,0.297868,25.548129,15.3670025391,64.8318710188,25.547835,0,6,0,False,57,86,60,tidy_all(library),False
691,8.35075,157.638992,15.3568487728,64.9661794428,113.338674,44.299621,15,15,True,0,86,415,tidy_all(library),False
692,30.400554,109.596969,15.3785882312,65.0306748035,21.528383,88.06789,13,13,True,87,87,19,tidy_all(library),False
693,35.079207,428.409315,15.4070162525,65.5550307056,30.760979,397.647662,14,14,True,0,87,315,tidy_all(library),False
694,1.00071,33.333382,15.3862578862,65.508601817,26.924144,6.408463,21,21,True,0,87,334,tidy_all(library),False
695,34.648136,212.820479,15.4139728187,65.7205613525,62.192121,150.627692,15,15,True,0,87,230,tidy_all(library),False
696,49.549082,47.23448,15.4630175158,65.6940008908,47.234111,0,13,0,False,51,87,80,tidy_all(library),False
697,25.568744,46.361532,15.477516406,65.6662642066,34.485771,11.875065,9,9,True,0,87,25,tidy_all(library),False
698,0.23433,15.496479,15.4556780301,65.5943877235,15.496173,0,0,0,False,0,87,396,tidy_all(library),True
699,22.637394,40.269374,15.4659523019,65.5581573748,40.269071,0,12,0,False,62,87,257,tidy_all(library),False
700,24.821393,68.342139,15.4793172171,65.5621344914,42.228658,26.111577,11,11,True,88,88,243,tidy_all(library),False
701,0.271969,22.575788,15.4576234251,65.5008130271,22.575482,0,5,0,False,34,88,126,tidy_all(library),False
702,0.244439,24.915585,15.4359522222,65.442999312,24.915295,0,4,0,False,40,88,120,tidy_all(library),False
703,29.969335,46.989247,15.4566255974,65.4167493087,27.266692,19.72161,11,11,True,89,89,245,tidy_all(library),False
704,0.245988,33.80561,15.4350195781,65.3718471222,30.1384,3.666468,4,4,True,0,89,570,tidy_all(library),False
705,40.218423,27.071366,15.4701733418,65.3175201986,27.070984,0,12,0,False,71,89,434,tidy_all(library),False
706,9.155742,93.892382,15.4612293881,65.3579945071,39.735143,54.156543,17,17,True,0,89,93,tidy_all(library),False
707,0.247286,31.934114,15.4397103734,65.3107188628,31.933858,0,4,0,False,40,89,120,tidy_all(library),False
708,14.201217,587.557617,15.437961089,66.0483557246,31.006171,556.550714,15,15,True,0,89,20,tidy_all(library),False
709,0.275047,43.910699,15.4165747504,66.0171319492,43.910348,0,5,0,False,82,89,150,tidy_all(library),False
710,24.36234,219.182861,15.4291744197,66.2328583282,219.182565,0,13,0,False,33,89,472,tidy_all(library),False
711,6.648234,106.177853,15.4168242925,66.2890397553,31.544077,74.633042,15,15,True,0,89,326,tidy_all(library),False
712,1.508082,45.666634,15.3972895421,66.2600757022,37.0522,8.613772,21,21,True,0,89,520,tidy_all(library),False
713,30.785454,49.130157,15.4188718205,66.2360505708,49.129836,0,12,0,False,83,89,197,tidy_all(library),False
714,33.39243,50.646205,15.4440448711,66.2142160532,50.645927,0,11,0,False,48,89,242,tidy_all(library),False
715,21.245366,59.790728,15.452158607,66.2052321538,40.961052,18.828913,11,11,True,90,90,241,tidy_all(library),False
716,55.76362,317.078786,15.5084595307,66.5556142123,49.420756,267.657258,13,13,True,91,91,219,tidy_all(library),False
717,34.387505,273.15513,15.5347901381,66.8437585858,28.951402,244.203046,14,14,True,0,91,86,tidy_all(library),False
718,1.003238,39.757048,15.5145512075,66.8060333621,33.184504,6.571776,21,21,True,0,91,334,tidy_all(library),False
719,10.12385,109.710534,15.5070537093,66.8657058248,109.710231,0,9,0,False,16,91,425,tidy_all(library),False
720,43.240264,708.398664,15.5455720569,67.7567238222,278.894734,429.503143,13,13,True,92,92,404,tidy_all(library),False
721,44.415388,39.881153,15.5856134105,67.7180614494,32.036906,7.843552,10,10,True,0,92,321,tidy_all(library),False
722,24.516308,933.595011,15.5979827936,68.9173370028,323.260195,610.334145,15,15,True,0,92,405,tidy_all(library),False
723,0.514308,39.323919,15.5771201729,68.8764055809,33.923744,5.399442,8,8,True,0,92,103,tidy_all(library),False
724,20.611596,157.07504,15.5840738688,68.9982268992,150.220799,6.853532,10,10,True,0,92,457,tidy_all(library),False
725,14.722984,66.688285,15.5828861586,68.9950407724,33.392217,33.295189,13,13,True,93,93,469,tidy_all(library),False
726,0.293307,32.866604,15.5618261322,68.9452770854,32.86618,0,8,0,False,81,93,466,tidy_all(library),False
727,32.523948,367.261242,15.5851577992,69.355615414,367.26096,0,11,0,False,49,93,403,tidy_all(library),False
728,0.246449,29.413314,15.5640881442,69.3007496154,29.412953,0,4,0,False,40,93,120,tidy_all(library),False
729,14.528304,152.40337,15.5626673155,69.4147449794,60.705876,91.69671,17,17,True,0,93,153,tidy_all(library),False
730,33.676949,272.387659,15.5874814,69.6927900671,62.759384,209.62755,15,15,True,0,93,157,tidy_all(library),False
731,1.055971,59.267173,15.5676024528,69.6785279371,52.035531,7.230889,23,23,True,0,93,166,tidy_all(library),False
732,1.440182,48.396517,15.5483026981,69.6494541516,48.396244,0,8,0,False,80,93,286,tidy_all(library),False
733,0.25143,167.93456,15.5274338404,69.7835402442,167.93423,0,6,0,False,42,93,444,tidy_all(library),False
734,7.877586,104.622024,15.5170117044,69.8310041185,64.293397,40.327895,17,17,True,0,93,163,tidy_all(library),False
735,35.116295,405.202156,15.5436773959,70.2872914,36.347231,368.854114,14,14,True,0,93,315,tidy_all(library),False
736,22.175967,143.986461,15.552688659,70.3874261413,52.196511,91.78917,14,14,True,0,93,259,tidy_all(library),False
737,6.085112,75.815559,15.5398425577,70.3947913148,44.101493,31.713333,17,17,True,0,93,82,tidy_all(library),False
738,34.110111,59.515771,15.565005523,70.3800500949,59.515422,0,13,0,False,66,93,217,tidy_all(library),False
739,0.232996,24.950379,15.5442585548,70.3185755737,24.950021,0,1,0,False,72,93,144,tidy_all(library),False
740,9.294018,111.594663,15.5358122838,70.3743540703,67.346504,44.247373,13,13,True,94,94,470,tidy_all(library),False
741,45.075758,41.991022,15.5756772578,70.3360499784,27.586315,14.403955,10,10,True,0,94,89,tidy_all(library),False
742,8.175849,108.022661,15.5657044434,70.3868405593,37.302655,70.719169,18,18,True,0,94,302,tidy_all(library),False
743,30.729537,59.555321,15.5861133701,70.3722624711,59.555009,0,9,0,False,89,94,173,tidy_all(library),False
744,6.687822,270.435302,15.5741533011,70.6411644059,230.257824,40.176791,17,17,True,0,94,406,tidy_all(library),False
745,1.111391,38.619007,15.5547401973,70.5981816443,38.618645,0,7,0,False,58,94,486,tidy_all(library),False
746,5.849271,84.897314,15.541730185,70.617349382,46.141406,38.755131,18,18,True,0,94,448,tidy_all(library),False
747,17.231869,148.589488,15.5439927537,70.721729755,148.589177,0,13,0,False,74,94,471,tidy_all(library),False
748,4.714756,62.391133,15.5295151644,70.7105925936,37.055976,25.334427,14,14,True,0,94,106,tidy_all(library),False
749,44.157445,42.05957,15.5677366996,70.672340227,35.673056,6.385654,10,10,True,0,94,321,tidy_all(library),False
750,11.188362,116.47201,15.5618975333,70.7334064533,45.822677,70.6486,14,14,True,0,94,208,tidy_all(library),False
751,13.549658,121.15442,15.5592181198,70.8005449534,55.698841,65.454898,14,14,True,0,94,203,tidy_all(library),False
752,0.274519,52.800573,15.5388927221,70.7766088205,52.800309,0,5,0,False,82,94,150,tidy_all(library),False
753,8.000087,125.577716,15.5288810279,70.8493858552,28.84027,96.736708,14,14,True,0,94,451,tidy_all(library),False
754,35.394235,50.889423,15.5552276512,70.822913756,50.889126,0,13,0,False,49,94,511,tidy_all(library),False
755,34.785282,32.588907,15.5806979219,70.7722726874,26.560794,6.02735,10,10,True,0,94,573,tidy_all(library),False
756,0.281957,40.956154,15.5604614921,70.732833377,36.808736,4.146754,8,8,True,0,94,282,tidy_all(library),False
757,2.367776,48.965867,15.5430339022,70.7040791281,23.180295,25.784837,16,16,True,0,94,563,tidy_all(library),False
758,0.355852,35.083725,15.5229980422,70.6570865765,30.668671,4.414346,6,6,True,0,94,107,tidy_all(library),False
759,0.259239,49.59192,15.5028876877,70.6293327339,45.728761,3.862418,8,8,True,0,94,283,tidy_all(library),False
760,17.542316,29.833714,15.5055711461,70.5756542882,29.833379,0,11,0,False,72,94,141,tidy_all(library),False
761,0.541736,46.872242,15.4859077622,70.5445065716,41.970773,4.900707,25,25,True,0,94,346,tidy_all(library),False
762,23.740234,41.925661,15.4967402113,70.5069490315,41.925395,0,12,0,False,12,94,281,tidy_all(library),False
763,39.168803,247.916897,15.5277651953,70.739465346,45.467864,202.448183,14,14,True,0,94,305,tidy_all(library),False
764,4.613208,75.605146,15.5134791257,70.745834038,43.070353,32.534022,15,15,True,0,94,532,tidy_all(library),False
765,33.385528,49.62097,15.536841281,70.7182198366,49.620683,0,11,0,False,64,94,26,tidy_all(library),False
766,1.075781,35.123592,15.5179626123,70.671751654,27.63378,7.489103,23,23,True,0,94,526,tidy_all(library),False
767,0.235523,54.880143,15.4980376584,70.6511628553,54.879859,0,4,0,False,8,94,395,tidy_all(library),False
768,16.931499,74.525872,15.4999041445,70.6562080495,68.588047,5.93709,11,11,True,95,95,493,tidy_all(library),False
769,28.151706,48.666533,15.5163564226,70.6276128934,36.571959,12.093819,11,11,True,96,96,23,tidy_all(library),False
770,33.550752,78.301627,15.5397777156,70.6375791455,54.285978,24.014814,10,10,True,0,96,205,tidy_all(library),False
771,5.370898,62.727724,15.5265885071,70.62731993,27.941928,34.785133,16,16,True,0,96,553,tidy_all(library),False
772,24.385817,36.068856,15.5380641917,70.5825550803,36.068524,0,11,0,False,68,96,95,tidy_all(library),False
773,11.527603,98.19876,15.5328760142,70.6182810893,33.110148,65.0878,15,15,True,0,96,507,tidy_all(library),False
774,25.513639,54.164477,15.5457710568,70.5970229444,42.043086,12.120688,9,9,True,0,96,25,tidy_all(library),False
775,0.298021,37.581528,15.5260965406,70.5544223058,37.581191,0,8,0,False,81,96,466,tidy_all(library),False
776,6.07742,85.785621,15.5139204111,70.5740501392,50.760711,35.024083,17,17,True,0,96,82,tidy_all(library),False
777,49.929094,33.059891,15.5582127838,70.5257693681,33.059599,0,10,0,False,22,96,73,tidy_all(library),False
778,9.707272,108.738676,15.5506922943,70.5748862147,51.143246,57.594711,15,15,True,0,96,167,tidy_all(library),False
779,0.582474,148.273053,15.5314776367,70.674627122,148.272754,0,7,0,False,33,96,502,tidy_all(library),False
780,49.550421,285.409815,15.5750916667,70.9499286449,67.479549,217.929533,15,15,True,0,96,224,tidy_all(library),False
781,14.441272,630.752332,15.5736399129,71.6667050896,630.752008,0,7,0,False,74,96,429,tidy_all(library),False
782,0.237955,28.17996,15.5540290627,71.6110954412,28.179563,0,2,0,False,30,96,138,tidy_all(library),False
783,19.010942,37.70849,15.5584440217,71.5677970945,29.787755,7.919947,10,10,True,0,96,131,tidy_all(library),False
784,23.892317,30.256996,15.5690739617,71.5151047462,30.256681,0,12,0,False,28,96,63,tidy_all(library),False
785,18.764431,255.789002,15.5731444803,71.7498485643,37.605543,218.18271,13,13,True,97,97,111,tidy_all(library),False
786,13.703774,116.732882,15.5707661463,71.8070788868,25.652935,91.079185,15,15,True,0,97,51,tidy_all(library),False
787,1.201006,36.848194,15.5525072389,71.7626584485,29.02757,7.819827,22,22,True,0,97,561,tidy_all(library),False
788,0.231485,17.34302,15.5330643173,71.6935979937,17.34272,0,0,0,False,0,97,180,tidy_all(library),True
789,0.23551,42.299106,15.513675782,71.6563426172,42.298827,0,4,0,False,8,97,395,tidy_all(library),False
790,0.34694,208.003937,15.4944773823,71.8289345089,208.003596,0,6,0,False,29,97,465,tidy_all(library),False
791,0.963585,59.650307,15.4761071011,71.8135380139,59.650004,0,6,0,False,55,97,192,tidy_all(library),False
792,38.372175,40.961329,15.5050162778,71.7745832045,35.80971,5.150873,9,9,True,0,97,140,tidy_all(library),False
793,45.35158,48.799557,15.5426538108,71.7456109142,48.799218,0,13,0,False,64,97,8,tidy_all(library),False
794,5.249444,79.422976,15.5296900705,71.7552801398,30.961353,48.46086,14,14,True,0,97,136,tidy_all(library),False
795,10.863676,30.820572,15.5238208704,71.7037899409,30.820208,0,12,0,False,20,97,564,tidy_all(library),False
796,28.784688,71.347475,15.5404802513,71.703342309,71.347133,0,11,0,False,76,97,473,tidy_all(library),False
797,4.51918,39.575012,15.5266517691,71.6630307277,35.221668,4.352299,6,6,True,0,97,319,tidy_all(library),False
798,6.974769,91.470965,15.5159351241,71.6878527005,53.570588,37.899642,17,17,True,0,97,483,tidy_all(library),False
799,0.291174,61.206057,15.4968803542,71.6747340576,61.205757,0,7,0,False,1,97,228,tidy_all(library),False
800,1.065603,36.919791,15.4788412575,71.6312903788,30.272967,6.646027,23,23,True,0,97,526,tidy_all(library),False
801,17.366013,239.894914,15.4811972772,71.8413573246,239.894593,0,13,0,False,74,97,471,tidy_all(library),False
802,30.376132,41.652891,15.499769515,71.8037158454,35.146116,6.506097,8,8,True,0,97,119,tidy_all(library),False
803,13.982564,27.7854,15.4978800934,71.7488985156,27.785118,0,13,0,False,44,97,350,tidy_all(library),False
804,21.554917,27.794719,15.5054137214,71.6942291381,27.794389,0,12,0,False,10,97,541,tidy_all(library),False
805,0.238206,41.914668,15.486448246,71.6572358944,41.914352,0,4,0,False,8,97,395,tidy_all(library),False
806,6.732193,97.15191,15.4755868871,71.6888670037,51.554364,45.596832,16,16,True,0,97,364,tidy_all(library),False
807,1.081041,39.462782,15.4577497794,71.6489338129,29.472434,9.989549,20,20,True,0,97,560,tidy_all(library),False
808,52.262808,47.636097,15.5033005941,71.6192149554,47.635718,0,9,0,False,68,97,83,tidy_all(library),False
809,18.753755,46.100958,15.5073184611,71.5876719926,46.100665,0,13,0,False,97,97,111,tidy_all(library),False
810,5.231857,91.330152,15.4946327062,71.6120454247,46.234955,45.094369,16,16,True,0,97,379,tidy_all(library),False
811,4.251767,77.777874,15.4807697398,71.6196481726,45.798787,31.97838,17,17,True,0,97,10,tidy_all(library),False
812,6.222375,351.199895,15.4693677759,71.9639588214,318.133607,33.065548,17,17,True,0,97,416,tidy_all(library),False
813,15.281311,147.546992,15.4691364637,72.0569268819,47.794917,99.751288,15,15,True,0,97,512,tidy_all(library),False
814,33.383046,52.815646,15.4911437236,72.0332889447,52.81532,0,11,0,False,48,97,242,tidy_all(library),False
815,36.485529,362.653565,15.5169037055,72.3898782405,362.65321,0,9,0,False,19,97,407,tidy_all(library),False
816,0.296427,36.745572,15.4982511605,72.3461964926,32.045758,4.699048,6,6,True,0,97,137,tidy_all(library),False
817,18.442255,212.993347,15.5018545924,72.5183472277,58.985527,154.007125,14,14,True,0,97,255,tidy_all(library),False
818,25.981398,43.947553,15.5146657702,72.4834196064,43.947203,0,12,0,False,35,97,387,tidy_all(library),False
819,18.6376,47.17913,15.5184788767,72.4525230379,47.178765,0,13,0,False,97,97,111,tidy_all(library),False
820,13.086807,257.366772,15.5155134232,72.6780282195,34.475779,222.889026,14,14,True,0,97,128,tidy_all(library),False
821,0.71644,32.346287,15.4974877552,72.628903078,32.345989,0,8,0,False,37,97,572,tidy_all(library),False
822,4.640169,74.1763,15.4842793382,72.630785556,35.673733,38.501803,18,18,True,0,97,307,tidy_all(library),False
823,33.47905,214.768693,15.5061441871,72.8034926124,72.833569,141.934383,15,15,True,0,97,225,tidy_all(library),False
824,57.414136,65.389668,15.5570034005,72.7944952524,65.389345,0,12,0,False,55,97,187,tidy_all(library),False
